Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
35,Male,Sales,Consulting,34,Onsite,24,12,Medium,Burnout,Neutral,5,None,Average,Asia
37,Non-binary,Project Manager,Healthcare,15,Hybrid,57,9,Low,Anxiety,Unsatisfied,3,Weekly,Poor,Africa
36,Prefer not to say,Designer,Finance,4,Remote,29,15,Medium,Burnout,Unsatisfied,1,None,Average,North America
60,Non-binary,Marketing,Retail,6,Remote,41,11,High,Burnout,Unsatisfied,2,None,Good,North America
53,Prefer not to say,Designer,Education,35,Remote,27,13,High,Burnout,Unsatisfied,2,Daily,Average,South America
37,Female,Software Engineer,Finance,30,Remote,47,7,Medium,Burnout,Unsatisfied,1,Weekly,Average,Europe
58,Female,Marketing,Retail,5,Onsite,41,7,High,Burnout,Unsatisfied,5,Daily,Good,South America
45,Non-binary,Project Manager,IT,6,Remote,33,11,Low,Anxiety,Neutral,2,None,Poor,North America
37,Female,Marketing,IT,25,Remote,35,6,High,Anxiety,Unsatisfied,4,None,Average,Oceania
22,Male,Marketing,Consulting,3,Remote,60,11,High,Depression,Unsatisfied,2,Weekly,Good,Europe
54,Male,HR,IT,27,Onsite,56,6,High,None,Unsatisfied,4,None,Average,Africa
48,Prefer not to say,Project Manager,IT,17,Remote,28,13,Medium,Depression,Unsatisfied,3,Weekly,Average,Africa
41,Non-binary,Data Scientist,Healthcare,16,Onsite,22,14,Low,Anxiety,Neutral,3,Weekly,Poor,Oceania
30,Non-binary,Designer,Finance,8,Hybrid,24,0,Medium,Depression,Satisfied,3,Daily,Good,North America
37,Female,HR,Consulting,2,Hybrid,22,14,Low,Depression,Satisfied,4,Weekly,Poor,Africa
45,Male,Project Manager,Education,29,Remote,37,12,Medium,Depression,Neutral,2,Weekly,Average,Europe
58,Prefer not to say,Marketing,Education,10,Hybrid,32,4,Medium,Burnout,Satisfied,2,Weekly,Poor,Africa
29,Prefer not to say,Software Engineer,IT,14,Onsite,51,14,High,Anxiety,Satisfied,3,Weekly,Good,Africa
35,Male,Software Engineer,Manufacturing,20,Remote,60,14,High,Anxiety,Neutral,2,Weekly,Good,South America
22,Prefer not to say,Software Engineer,Education,15,Onsite,27,4,High,Depression,Satisfied,1,Weekly,Good,Africa
44,Prefer not to say,Software Engineer,Retail,18,Hybrid,44,3,Medium,Anxiety,Unsatisfied,4,None,Good,South America
31,Male,Designer,Healthcare,22,Hybrid,48,3,Medium,None,Unsatisfied,5,Daily,Poor,South America
42,Male,Project Manager,IT,35,Remote,58,14,Medium,Depression,Neutral,2,None,Poor,North America
30,Non-binary,Data Scientist,Finance,5,Hybrid,27,4,High,Depression,Neutral,1,None,Poor,Africa
28,Non-binary,Project Manager,Retail,3,Remote,22,0,Medium,Burnout,Unsatisfied,3,Daily,Average,North America
55,Male,Project Manager,Healthcare,28,Onsite,50,13,Medium,Depression,Satisfied,3,Daily,Good,South America
42,Male,HR,Manufacturing,1,Onsite,39,2,High,Anxiety,Neutral,1,None,Poor,Africa
46,Prefer not to say,Project Manager,Finance,29,Remote,20,12,Medium,None,Neutral,4,Daily,Good,Asia
27,Male,Software Engineer,IT,22,Remote,36,1,Low,Anxiety,Unsatisfied,4,Weekly,Poor,Africa
58,Male,Sales,IT,22,Hybrid,60,15,High,Depression,Unsatisfied,2,None,Average,Oceania
35,Non-binary,Marketing,Healthcare,25,Onsite,55,11,High,Burnout,Satisfied,2,Weekly,Average,Europe
43,Non-binary,Marketing,Education,2,Onsite,41,12,Medium,None,Unsatisfied,3,Daily,Average,North America
23,Male,Data Scientist,Manufacturing,21,Onsite,38,10,Medium,None,Satisfied,5,None,Average,Oceania
22,Female,Data Scientist,Consulting,23,Onsite,56,4,Low,Burnout,Unsatisfied,4,Weekly,Poor,Oceania
30,Female,Software Engineer,Consulting,35,Hybrid,54,8,Low,Burnout,Unsatisfied,5,Weekly,Poor,Asia
47,Female,Software Engineer,Manufacturing,29,Hybrid,23,2,High,Anxiety,Neutral,1,Weekly,Average,Oceania
54,Male,Software Engineer,Education,5,Remote,46,11,High,Depression,Satisfied,5,Weekly,Poor,South America
47,Female,Project Manager,Healthcare,13,Hybrid,46,15,High,Depression,Neutral,3,Weekly,Average,South America
52,Male,Designer,Education,16,Remote,59,8,Medium,Anxiety,Satisfied,3,None,Good,South America
32,Prefer not to say,HR,IT,35,Hybrid,42,4,Medium,Anxiety,Satisfied,1,Daily,Poor,Africa
33,Female,Data Scientist,Education,18,Remote,55,0,High,Burnout,Unsatisfied,4,Weekly,Good,Africa
35,Non-binary,Sales,Healthcare,6,Onsite,37,13,High,Anxiety,Neutral,4,Daily,Good,Africa
60,Prefer not to say,HR,Consulting,24,Onsite,31,15,Medium,Anxiety,Satisfied,2,None,Average,South America
46,Non-binary,Project Manager,Healthcare,18,Onsite,38,1,Medium,None,Satisfied,3,Daily,Good,Africa
57,Prefer not to say,Marketing,Healthcare,13,Onsite,46,3,Low,None,Satisfied,5,Daily,Good,Asia
40,Prefer not to say,Sales,Finance,31,Onsite,46,7,Medium,Anxiety,Satisfied,1,Daily,Average,South America
36,Female,Software Engineer,IT,29,Remote,43,13,High,Anxiety,Satisfied,3,None,Good,Asia
56,Non-binary,Sales,Finance,31,Remote,38,15,High,None,Satisfied,2,Daily,Good,South America
33,Female,Data Scientist,Finance,1,Onsite,47,12,Low,Depression,Neutral,2,None,Poor,Oceania
51,Male,Marketing,Education,22,Hybrid,27,4,High,Depression,Satisfied,2,None,Good,South America
40,Non-binary,Data Scientist,Manufacturing,15,Hybrid,49,1,Medium,Depression,Neutral,1,Daily,Good,Africa
28,Male,Designer,Finance,10,Remote,33,11,High,None,Neutral,3,Daily,Good,North America
26,Male,Designer,Consulting,25,Onsite,42,12,High,Burnout,Satisfied,1,Weekly,Good,Oceania
39,Prefer not to say,Data Scientist,Retail,20,Hybrid,59,10,Medium,Anxiety,Satisfied,5,Daily,Poor,Europe
23,Male,Designer,Finance,26,Hybrid,28,15,High,None,Neutral,3,Daily,Good,North America
30,Non-binary,HR,Healthcare,11,Hybrid,49,8,Medium,Depression,Neutral,5,None,Poor,Europe
41,Non-binary,Designer,Finance,18,Onsite,28,3,Low,Burnout,Neutral,2,Daily,Average,Oceania
47,Non-binary,HR,Manufacturing,15,Onsite,56,13,Low,Anxiety,Neutral,4,None,Poor,Africa
44,Male,Data Scientist,Retail,25,Onsite,35,10,Medium,None,Satisfied,2,Daily,Good,North America
48,Female,Designer,Consulting,18,Onsite,42,6,Low,Depression,Neutral,4,Daily,Good,South America
35,Prefer not to say,HR,Education,12,Hybrid,34,8,Medium,None,Neutral,5,Daily,Average,Europe
37,Male,Sales,Finance,33,Hybrid,22,9,High,Depression,Satisfied,5,Daily,Average,Oceania
37,Prefer not to say,HR,Manufacturing,16,Onsite,38,11,Medium,Burnout,Satisfied,2,Daily,Average,South America
49,Female,Designer,Manufacturing,31,Remote,47,10,Medium,Burnout,Satisfied,3,None,Average,South America
52,Female,Data Scientist,Finance,31,Remote,42,9,High,Burnout,Unsatisfied,5,Daily,Average,Europe
22,Male,HR,Healthcare,28,Remote,39,15,Low,None,Unsatisfied,2,None,Good,Asia
34,Non-binary,HR,Healthcare,13,Hybrid,41,3,High,Anxiety,Neutral,2,None,Average,Europe
44,Male,Sales,Manufacturing,17,Remote,29,6,Low,None,Unsatisfied,1,Daily,Poor,Europe
26,Female,Marketing,Healthcare,9,Onsite,51,4,Medium,Burnout,Satisfied,5,None,Good,South America
39,Female,Data Scientist,Retail,21,Onsite,53,14,Medium,Burnout,Unsatisfied,5,Daily,Poor,Africa
50,Non-binary,Marketing,Education,5,Hybrid,27,12,Low,Depression,Neutral,2,None,Good,Oceania
53,Female,HR,Education,4,Onsite,46,4,Low,Anxiety,Neutral,5,None,Average,North America
40,Non-binary,Designer,Finance,28,Onsite,48,15,Medium,Anxiety,Neutral,2,None,Good,North America
52,Female,HR,Education,5,Onsite,36,6,Low,None,Satisfied,5,Weekly,Average,Europe
24,Male,Data Scientist,Consulting,1,Remote,21,10,Medium,Depression,Satisfied,1,None,Average,Asia
50,Female,Sales,Manufacturing,31,Hybrid,59,2,Medium,None,Unsatisfied,2,Daily,Poor,Africa
33,Female,Project Manager,Finance,26,Hybrid,25,11,Medium,Burnout,Unsatisfied,5,Daily,Poor,Europe
32,Non-binary,Designer,Education,28,Hybrid,23,9,Medium,Anxiety,Unsatisfied,1,Weekly,Poor,Oceania
40,Prefer not to say,Sales,Education,16,Hybrid,59,5,Low,Burnout,Unsatisfied,4,None,Average,Africa
39,Non-binary,Project Manager,Retail,6,Onsite,49,15,Low,Anxiety,Unsatisfied,5,Daily,Poor,Asia
59,Prefer not to say,Project Manager,Healthcare,9,Onsite,37,6,High,Anxiety,Neutral,3,Weekly,Poor,Europe
53,Non-binary,Designer,Manufacturing,33,Hybrid,54,2,Low,Anxiety,Neutral,5,Daily,Average,Africa
34,Non-binary,Data Scientist,Finance,5,Remote,27,14,High,Burnout,Satisfied,3,Daily,Poor,Oceania
58,Male,Data Scientist,Education,21,Hybrid,51,7,High,Burnout,Satisfied,1,Weekly,Poor,Oceania
40,Prefer not to say,Marketing,Manufacturing,18,Remote,46,4,Low,Burnout,Unsatisfied,3,Daily,Good,North America
49,Male,Marketing,Retail,13,Hybrid,31,2,Medium,Anxiety,Satisfied,5,Weekly,Good,Oceania
42,Prefer not to say,Data Scientist,Consulting,20,Remote,22,4,Low,Depression,Neutral,2,None,Poor,North America
22,Male,Software Engineer,Consulting,2,Onsite,31,0,Medium,Anxiety,Satisfied,3,Daily,Average,North America
51,Male,Marketing,Retail,33,Onsite,49,0,Low,Burnout,Neutral,2,None,Poor,Africa
34,Female,HR,Manufacturing,35,Remote,52,4,Medium,Anxiety,Unsatisfied,5,None,Poor,Oceania
56,Prefer not to say,Data Scientist,IT,17,Remote,30,9,Low,Depression,Satisfied,5,Daily,Poor,Europe
59,Prefer not to say,Designer,IT,32,Hybrid,54,1,Medium,Depression,Neutral,4,Weekly,Average,Asia
49,Male,Designer,Education,4,Onsite,49,1,Medium,Anxiety,Unsatisfied,2,Daily,Average,South America
33,Non-binary,Project Manager,Manufacturing,32,Remote,47,12,Medium,Burnout,Neutral,1,Daily,Average,Oceania
52,Female,Marketing,IT,22,Remote,22,5,High,Burnout,Unsatisfied,4,Daily,Poor,Asia
52,Prefer not to say,Software Engineer,Manufacturing,30,Hybrid,39,2,Medium,Depression,Satisfied,4,Weekly,Poor,Europe
24,Non-binary,Data Scientist,Manufacturing,4,Onsite,35,8,Low,Depression,Neutral,5,None,Poor,South America
27,Non-binary,Software Engineer,Manufacturing,29,Onsite,24,0,High,None,Neutral,2,Daily,Good,Europe
25,Female,Marketing,Healthcare,19,Onsite,53,14,High,None,Unsatisfied,5,Daily,Average,North America
53,Female,Software Engineer,Finance,30,Onsite,48,3,Low,None,Satisfied,3,Daily,Average,Africa
39,Prefer not to say,Marketing,Retail,12,Onsite,40,9,High,None,Unsatisfied,4,Daily,Good,Asia
50,Male,Sales,IT,20,Onsite,58,14,High,Anxiety,Unsatisfied,3,Weekly,Poor,South America
56,Non-binary,Marketing,Education,18,Hybrid,36,6,Low,Anxiety,Neutral,2,Weekly,Poor,Africa
33,Female,Marketing,Retail,15,Onsite,28,15,Medium,Anxiety,Neutral,2,None,Poor,South America
35,Non-binary,Sales,Consulting,10,Hybrid,59,2,High,None,Unsatisfied,1,None,Average,Oceania
49,Non-binary,Marketing,Healthcare,24,Remote,34,13,High,None,Neutral,5,None,Good,North America
23,Male,Software Engineer,Retail,15,Onsite,30,1,Medium,Depression,Satisfied,2,Weekly,Good,Oceania
48,Prefer not to say,Designer,Retail,35,Onsite,43,11,Medium,Burnout,Neutral,4,Daily,Average,Europe
31,Female,Marketing,Manufacturing,26,Hybrid,26,3,Medium,Burnout,Neutral,5,Weekly,Poor,Europe
52,Non-binary,Data Scientist,Retail,7,Hybrid,21,5,Medium,Depression,Neutral,3,Weekly,Average,Asia
51,Male,Data Scientist,Manufacturing,4,Hybrid,52,4,Low,Anxiety,Unsatisfied,4,Weekly,Poor,North America
43,Male,Data Scientist,Manufacturing,29,Onsite,52,1,High,Burnout,Unsatisfied,4,Weekly,Good,Africa
53,Male,Designer,Finance,26,Remote,24,11,High,Depression,Unsatisfied,2,Weekly,Average,South America
36,Male,HR,Finance,9,Onsite,38,6,Low,Anxiety,Unsatisfied,5,Weekly,Good,South America
24,Female,HR,Finance,23,Hybrid,50,14,Medium,None,Unsatisfied,2,None,Poor,Oceania
45,Prefer not to say,Designer,Manufacturing,24,Hybrid,36,7,Medium,None,Neutral,1,Daily,Poor,Africa
28,Male,Data Scientist,Healthcare,15,Hybrid,56,5,High,Depression,Unsatisfied,2,None,Average,Asia
35,Male,Sales,Education,9,Onsite,42,9,Low,Anxiety,Neutral,4,Weekly,Good,Europe
55,Male,Sales,Manufacturing,34,Hybrid,57,11,High,Burnout,Neutral,3,Weekly,Poor,South America
32,Male,Project Manager,Healthcare,15,Onsite,26,6,High,Depression,Unsatisfied,1,Daily,Poor,Asia
22,Male,Marketing,Consulting,26,Onsite,46,1,Medium,Anxiety,Satisfied,3,Daily,Good,Asia
34,Male,Software Engineer,IT,19,Onsite,26,13,Medium,Depression,Neutral,3,Daily,Poor,Oceania
29,Prefer not to say,Project Manager,IT,28,Remote,32,7,High,Burnout,Unsatisfied,2,None,Good,Oceania
29,Female,Project Manager,Finance,25,Onsite,33,15,Low,None,Unsatisfied,1,Weekly,Good,South America
31,Female,Data Scientist,Manufacturing,27,Hybrid,46,6,Medium,Anxiety,Satisfied,4,None,Good,Oceania
49,Prefer not to say,Sales,Education,26,Onsite,31,3,High,Burnout,Satisfied,2,Weekly,Poor,Europe
25,Prefer not to say,Sales,Retail,7,Hybrid,38,2,Medium,Anxiety,Neutral,3,None,Good,Africa
52,Prefer not to say,Software Engineer,Retail,6,Hybrid,45,6,Medium,None,Unsatisfied,1,None,Poor,Africa
47,Female,HR,Consulting,22,Hybrid,30,4,High,Anxiety,Unsatisfied,4,Weekly,Poor,Asia
25,Male,Software Engineer,Consulting,32,Hybrid,35,10,Medium,Anxiety,Unsatisfied,2,None,Good,Europe
48,Prefer not to say,HR,Education,22,Remote,28,7,Low,Burnout,Satisfied,4,Weekly,Average,Europe
44,Non-binary,HR,Healthcare,19,Hybrid,45,1,High,Burnout,Satisfied,2,Daily,Average,Oceania
53,Female,Designer,Education,12,Remote,36,10,Medium,Burnout,Neutral,3,Daily,Average,North America
36,Female,Data Scientist,Manufacturing,12,Remote,34,12,Low,Burnout,Neutral,3,Daily,Good,Asia
40,Female,Software Engineer,Healthcare,16,Remote,20,11,High,Depression,Neutral,5,Weekly,Good,Europe
33,Male,Data Scientist,Consulting,25,Remote,37,3,Low,Burnout,Neutral,5,Weekly,Good,Asia
43,Male,Designer,Education,4,Hybrid,36,13,High,Anxiety,Neutral,3,Daily,Poor,Europe
41,Prefer not to say,HR,Manufacturing,35,Hybrid,32,4,Medium,None,Neutral,4,Weekly,Poor,Asia
53,Female,Designer,Retail,23,Onsite,35,11,Low,Anxiety,Unsatisfied,2,Daily,Average,Europe
59,Prefer not to say,Data Scientist,Finance,30,Hybrid,49,0,High,None,Unsatisfied,2,None,Poor,North America
27,Female,Sales,Finance,33,Hybrid,50,1,Low,Anxiety,Neutral,4,Daily,Good,North America
42,Non-binary,Sales,Education,9,Hybrid,57,15,High,Burnout,Neutral,1,Daily,Average,North America
46,Male,HR,Finance,23,Onsite,59,12,Medium,Depression,Unsatisfied,3,None,Poor,Africa
47,Female,Designer,Finance,32,Hybrid,44,7,Medium,Anxiety,Satisfied,2,None,Poor,South America
34,Male,HR,Education,17,Hybrid,55,12,Medium,Burnout,Unsatisfied,2,None,Poor,South America
50,Male,Data Scientist,Retail,3,Remote,45,15,Low,Burnout,Neutral,4,None,Average,North America
28,Male,Software Engineer,IT,33,Onsite,53,8,Medium,Anxiety,Neutral,2,None,Good,South America
45,Non-binary,Sales,IT,9,Hybrid,24,7,High,Depression,Satisfied,2,Weekly,Average,Europe
40,Female,Designer,Education,8,Onsite,36,5,High,None,Satisfied,3,Daily,Good,South America
35,Male,Sales,Consulting,33,Hybrid,37,6,Medium,Anxiety,Satisfied,1,None,Average,Asia
32,Prefer not to say,Project Manager,Education,29,Onsite,55,4,Medium,Depression,Neutral,2,Weekly,Average,Oceania
45,Female,Software Engineer,Manufacturing,29,Onsite,29,6,High,Burnout,Satisfied,1,None,Good,North America
22,Male,Project Manager,Manufacturing,9,Remote,42,11,High,Anxiety,Neutral,2,None,Poor,Oceania
44,Prefer not to say,Marketing,Consulting,35,Hybrid,35,5,Low,Anxiety,Neutral,1,None,Average,South America
54,Female,Project Manager,Education,34,Onsite,26,7,High,Anxiety,Neutral,2,None,Average,Oceania
52,Prefer not to say,Software Engineer,IT,16,Remote,36,14,Medium,None,Satisfied,1,None,Good,Europe
35,Female,Data Scientist,IT,2,Remote,35,13,High,Anxiety,Neutral,3,Weekly,Good,Europe
35,Non-binary,Designer,Manufacturing,34,Remote,28,8,Low,Depression,Satisfied,2,Weekly,Poor,Asia
51,Non-binary,Data Scientist,Retail,6,Onsite,47,10,High,Burnout,Neutral,1,Weekly,Good,Oceania
41,Non-binary,Marketing,Healthcare,17,Onsite,52,4,Medium,Anxiety,Unsatisfied,2,Daily,Good,South America
26,Non-binary,Software Engineer,Consulting,12,Hybrid,55,5,Medium,Anxiety,Unsatisfied,4,Daily,Poor,Africa
29,Male,Marketing,IT,10,Remote,26,10,Medium,Burnout,Neutral,5,Weekly,Average,Africa
27,Male,Sales,Healthcare,20,Onsite,32,6,Low,None,Neutral,3,Weekly,Good,Africa
39,Male,Sales,Retail,24,Hybrid,26,3,Low,Burnout,Unsatisfied,2,None,Average,Asia
29,Male,Software Engineer,Retail,9,Hybrid,36,10,Low,Depression,Unsatisfied,1,Weekly,Average,Europe
28,Prefer not to say,HR,Consulting,2,Remote,37,10,Medium,None,Neutral,3,Weekly,Poor,South America
48,Non-binary,Designer,Retail,26,Onsite,55,9,Medium,Depression,Satisfied,4,Weekly,Good,South America
22,Non-binary,Sales,Manufacturing,24,Hybrid,46,3,Low,Anxiety,Unsatisfied,5,Daily,Good,Europe
38,Female,Project Manager,Finance,19,Hybrid,21,0,Low,Burnout,Unsatisfied,3,None,Average,Asia
34,Male,Data Scientist,Manufacturing,21,Remote,47,11,Medium,Depression,Unsatisfied,1,Weekly,Poor,Europe
36,Female,Data Scientist,Healthcare,34,Hybrid,33,5,Low,Anxiety,Unsatisfied,5,Weekly,Average,Oceania
47,Male,HR,Retail,30,Hybrid,48,7,Medium,None,Unsatisfied,3,Daily,Good,Africa
41,Female,Project Manager,IT,7,Onsite,47,0,Low,Burnout,Neutral,3,Daily,Average,Oceania
42,Prefer not to say,Sales,Healthcare,19,Onsite,37,11,Low,Burnout,Neutral,2,Weekly,Poor,Africa
22,Male,Sales,Manufacturing,11,Hybrid,28,0,Medium,Anxiety,Satisfied,1,Weekly,Poor,South America
48,Male,HR,IT,24,Hybrid,31,3,Medium,Depression,Unsatisfied,1,Weekly,Poor,Africa
28,Female,HR,Consulting,27,Onsite,56,9,High,None,Satisfied,1,Daily,Average,Asia
22,Prefer not to say,Sales,IT,6,Remote,50,15,High,Depression,Unsatisfied,2,Daily,Good,North America
58,Male,HR,IT,28,Hybrid,59,7,Low,Burnout,Neutral,2,Daily,Average,Oceania
37,Male,Data Scientist,Finance,6,Hybrid,53,0,High,Anxiety,Unsatisfied,5,Weekly,Good,Oceania
58,Non-binary,Data Scientist,Consulting,2,Remote,48,15,High,None,Neutral,2,Daily,Average,North America
47,Female,Designer,Consulting,23,Onsite,45,10,Low,Burnout,Satisfied,3,Daily,Poor,Europe
40,Prefer not to say,Sales,IT,12,Remote,46,11,Low,Depression,Neutral,5,None,Poor,South America
54,Female,Sales,Consulting,28,Onsite,28,0,Low,None,Satisfied,1,None,Poor,Oceania
54,Prefer not to say,Sales,Retail,22,Onsite,50,3,Low,Anxiety,Neutral,1,None,Good,Oceania
34,Female,Project Manager,Education,10,Hybrid,21,7,Medium,Depression,Neutral,2,Daily,Good,North America
49,Female,Software Engineer,Manufacturing,6,Remote,40,8,Medium,Anxiety,Unsatisfied,5,None,Good,Africa
53,Female,Data Scientist,Manufacturing,17,Remote,32,11,High,Anxiety,Unsatisfied,3,Weekly,Good,Africa
38,Male,Designer,Education,15,Remote,54,4,High,Depression,Neutral,2,Weekly,Average,Oceania
47,Non-binary,Data Scientist,Education,22,Hybrid,30,13,Low,Anxiety,Unsatisfied,4,Daily,Average,South America
41,Non-binary,Project Manager,IT,6,Onsite,48,4,High,None,Neutral,1,Weekly,Poor,Africa
54,Non-binary,Sales,Consulting,5,Onsite,33,14,Low,Anxiety,Unsatisfied,3,None,Good,Africa
22,Non-binary,Project Manager,Consulting,3,Hybrid,23,8,High,Burnout,Unsatisfied,4,None,Poor,Oceania
47,Male,HR,Education,2,Onsite,38,2,High,Depression,Satisfied,1,Daily,Average,Europe
58,Prefer not to say,Designer,Retail,31,Remote,23,6,Medium,Depression,Unsatisfied,1,Daily,Good,Asia
39,Prefer not to say,Designer,Healthcare,24,Hybrid,49,4,High,None,Unsatisfied,3,None,Poor,South America
24,Prefer not to say,Software Engineer,Education,4,Onsite,42,5,High,Anxiety,Satisfied,1,None,Good,Oceania
38,Female,Software Engineer,IT,21,Hybrid,26,1,High,Burnout,Satisfied,5,None,Average,Africa
27,Male,Software Engineer,Retail,15,Remote,60,6,Low,Burnout,Satisfied,3,None,Good,Oceania
46,Female,Data Scientist,Education,20,Remote,28,5,Low,Depression,Neutral,5,Daily,Average,Europe
39,Male,Marketing,IT,9,Onsite,24,5,Medium,None,Neutral,3,None,Average,Europe
30,Female,Sales,Manufacturing,21,Hybrid,21,10,High,None,Satisfied,3,Daily,Good,Africa
57,Female,Software Engineer,IT,9,Remote,60,14,Medium,Burnout,Satisfied,4,Daily,Good,Oceania
36,Male,Designer,IT,24,Onsite,50,5,Low,Depression,Unsatisfied,2,None,Good,Asia
51,Non-binary,Data Scientist,Retail,7,Onsite,26,7,Low,None,Unsatisfied,4,None,Average,Africa
31,Female,Project Manager,Education,2,Onsite,44,13,High,Anxiety,Satisfied,1,Weekly,Good,Europe
25,Prefer not to say,Sales,Healthcare,33,Onsite,40,0,Low,None,Satisfied,2,None,Poor,North America
58,Non-binary,HR,Education,28,Remote,23,8,Medium,Depression,Unsatisfied,4,Daily,Good,Oceania
52,Prefer not to say,Designer,Consulting,8,Hybrid,55,7,High,None,Satisfied,1,Daily,Poor,Oceania
22,Prefer not to say,Data Scientist,IT,34,Onsite,41,2,Low,None,Unsatisfied,2,Weekly,Good,South America
23,Non-binary,HR,Retail,7,Onsite,56,4,Low,Burnout,Unsatisfied,1,Weekly,Poor,Oceania
28,Prefer not to say,Project Manager,Healthcare,11,Onsite,39,12,Low,None,Unsatisfied,5,None,Poor,South America
31,Non-binary,Designer,Finance,31,Remote,42,8,Medium,Burnout,Satisfied,3,Daily,Average,Oceania
36,Non-binary,Software Engineer,Education,12,Remote,51,4,Low,Depression,Satisfied,4,Weekly,Average,North America
48,Female,Project Manager,Manufacturing,13,Hybrid,52,12,Low,Anxiety,Neutral,2,Daily,Average,Asia
23,Female,Designer,Education,24,Hybrid,49,2,Low,Burnout,Satisfied,4,None,Good,Africa
34,Non-binary,Sales,Healthcare,35,Onsite,53,3,High,None,Satisfied,5,None,Good,Oceania
47,Male,HR,IT,6,Onsite,50,15,Medium,Depression,Satisfied,4,None,Average,Africa
